"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"982","ENSMUSG00000100335",13.7639501100651,2.37020192207678,0.669924875659928,3.53801151172651,0.000403152481417918,0.00403371694334161,"2310008N11Rik"
"983","ENSMUSG00000060470",97.948451147862,-1.01104660284313,0.274562563003369,-3.68239060629223,0.000231057026090074,0.00266182428291928,"Adgrg3"
"984","ENSMUSG00000022322",15.301718631285,1.48831581743373,0.48656590288283,3.05881651101256,0.00222213206931809,0.0138564926725408,"Shcbp1"
"985","ENSMUSG00000074026",17.9361048106182,1.72416119173704,0.449424613400541,3.83637464510743,0.000124863883482434,0.00166493403528851,NA
"986","ENSMUSG00000109473",8.15074509066638,-2.65031167021635,0.758741440343877,-3.49303666478949,0.000477560934192284,0.00455743086703725,"B930025P03Rik"
"987","ENSMUSG00000109291",7.37542374507964,-3.60671737261522,0.648467865536668,-5.56190609326543,2.66843880351474e-08,1.65173913828568e-06,"Gm2814"
"988","ENSMUSG00000109089",22.0295081429811,-2.16567857907867,0.349213465168711,-6.20158955792956,5.58956971368532e-10,5.8926291965992e-08,"4833411C07Rik"
"989","ENSMUSG00000109508",12.3200444020242,-2.45816734897913,0.766832286937204,-3.20561274069101,0.00134775238219744,0.00964293247368623,NA
"990","ENSMUSG00000038894",338.412802326155,-2.50844671974588,0.396561692187893,-6.32548924709895,2.52431485209586e-10,2.97061958844607e-08,"Irs2"
"991","ENSMUSG00000031791",432.957084978133,1.14909460963025,0.208305176253948,5.51639968960431,3.46014836634383e-08,2.04786149365981e-06,"Tmem38a"
"992","ENSMUSG00000005413",827.000056678943,-1.57206795985133,0.414940158056727,-3.78866188130292,0.000151460886009054,0.00193420807174086,"Hmox1"
"993","ENSMUSG00000005410",108.966333606118,1.20171719688716,0.210585284030486,5.7065582831191,1.15283443374769e-08,8.12399568562572e-07,"Mcm5"
"994","ENSMUSG00000101431",240.319530212877,1.57913984595058,0.278614742034665,5.66782588178374,1.44620817001474e-08,9.62917748989087e-07,"Gm7901"
"995","ENSMUSG00000031673",154.39028702563,1.22176680764267,0.194337932427591,6.28681592101373,3.2404321969162e-10,3.64386600543226e-08,"Cdh11"
"996","ENSMUSG00000054618",55.5702704944261,-1.49909900502321,0.225713661095824,-6.64159624962527,3.10304012731992e-11,4.68721158336437e-09,NA
"997","ENSMUSG00000110630",18.6340654076222,1.12636002987754,0.335804747838266,3.35421115135642,0.000795916021755245,0.00656190507486505,NA
"998","ENSMUSG00000039539",4.14877409228368,2.71807106714843,0.787187909292831,3.45288721417254,0.000554620842217848,0.00504996872124672,"Sgcz"
"999","ENSMUSG00000110639",29.4508052661931,-1.23030424885426,0.358607723166685,-3.43078012372423,0.000601848215511286,0.00537362581833433,NA
"1000","ENSMUSG00000025044",6.54301707196418,1.88176170647264,0.560148767545144,3.35939631665973,0.000781129567671414,0.0064943100913746,"Msr1"
"1001","ENSMUSG00000110597",44.5436901721888,-1.28770057434006,0.219585313313441,-5.86423816287737,4.51199472258907e-09,3.58146216391864e-07,"Gm8798"
