"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000115116",13.1984811677276,1.22356759563183,0.470305027679422,2.60164685389215,0.00927773338028126,0.039057945372353
"ENSMUSG00000068101",33.8653962747052,4.29221518219053,0.624573042092929,6.87223894231397,6.32019728331042e-12,1.01529454929751e-09
"ENSMUSG00000090002",39.6059692644556,1.85115141858528,0.390133268856888,4.74492068827982,2.08588047092547e-06,6.50544015593259e-05
"ENSMUSG00000022452",3833.33369712158,1.36974749666222,0.294824173406516,4.64598096158675,3.38464218907364e-06,9.60849124109952e-05
"ENSMUSG00000022354",7333.03195673554,1.83470031016128,0.400399459585345,4.58217479129793,4.60165002487998e-06,0.000123040948683746
"ENSMUSG00000022490",5907.71547467681,1.31003472694754,0.217266702633293,6.02961572606295,1.64349994030232e-09,1.49175256913271e-07
"ENSMUSG00000115448",2.68552253425007,-2.48096762086874,0.925943261976353,-2.6793948644038,0.00737553609122843,0.0331419792752338
"ENSMUSG00000067547",3069.80086945675,1.22809337255472,0.333205114443439,3.68569784592303,0.000228076819513498,0.00263800165929869
"ENSMUSG00000058586",791.603031054449,1.17719568768047,0.298741082029494,3.94052160380223,8.13046276896094e-05,0.00118479983374038
"ENSMUSG00000097039",73.2374726257008,1.0317741100363,0.379616300430572,2.71793942690562,0.00656898628610222,0.0305521257851551
"ENSMUSG00000056293",93.8073691102395,1.16890408054492,0.392342123305161,2.97929794205592,0.00288909705520892,0.0167271777730217
"ENSMUSG00000041736",3686.94630756972,1.03959957943435,0.316064551144219,3.28920018290814,0.00100472536299593,0.00779134370613523
"ENSMUSG00000016763",28.0405407774332,1.53120944420348,0.456820939061513,3.35188103975526,0.000802645000248072,0.00658867818178618
"ENSMUSG00000022441",3.09532305666178,3.48381214129814,1.07236039738521,3.24873256210589,0.00115920407600023,0.00859981821209421
"ENSMUSG00000062760",16.4230389537268,1.14125665079112,0.427930854870809,2.66691835328318,0.00765502662552616,0.0339876105557618
"ENSMUSG00000039676",8.57115606738079,1.61451061707682,0.490881654365816,3.28900174353155,0.00100543400822218,0.00779134370613523
"ENSMUSG00000022435",171.263211960921,1.28300368652818,0.415203958506769,3.09005648968845,0.0020011843015345,0.0128333141611896
"ENSMUSG00000022382",237.343619345079,1.29859392613318,0.259075226503509,5.01242030609822,5.37496389706411e-07,2.11662731985359e-05
"ENSMUSG00000116305",56.3356020688022,1.21705109555851,0.350485493760403,3.47247209149976,0.0005156886265026,0.0048013125524559
"ENSMUSG00000022385",23.2614637495082,1.0933064201571,0.438246725298462,2.49472809959394,0.0126053679714265,0.0484514343163017
"ENSMUSG00000093394",11.5196414241599,2.34577428190279,0.589661378114004,3.97817182703336,6.94471791367737e-05,0.00103816865059633
"ENSMUSG00000087331",79.1248533411283,1.27153272039434,0.287061545701369,4.42947771805396,9.44615716516503e-06,0.0002200226319679
"ENSMUSG00000054136",66.0692123250241,1.08047017384818,0.303283693125604,3.5625725956875,0.000367238309137533,0.0037781867003738
"ENSMUSG00000022613",46341.7559762313,1.44877498072125,0.180838677490378,8.01142211846985,1.13389531709299e-15,3.60967080533869e-13
"ENSMUSG00000022619",8.58621968659654,2.20772003945523,0.707230052892513,3.12164341776178,0.00179844625658425,0.0118798722630424
"ENSMUSG00000022598",347.501069666276,1.09317232891629,0.397160759103419,2.75246812244013,0.00591479045520282,0.0282828428074085
"ENSMUSG00000022595",97.5124640761487,1.83996198114642,0.405039954917035,4.54266784994903,5.55467363955909e-06,0.00014195978426555
"ENSMUSG00000022594",476.927493276088,1.08085865223328,0.178325346849524,6.06116108185863,1.35142402712636e-09,1.2722871503751e-07
"ENSMUSG00000034634",82.4688513606721,2.07429577106598,0.517749071519177,4.00637274921535,6.16583189200979e-05,0.000950514876817747
"ENSMUSG00000022583",26.5386472764866,-1.63906235825816,0.341154403614832,-4.80445903934067,1.55170461994599e-06,5.12366284051006e-05
"ENSMUSG00000014313",12128.998820664,1.11417462284883,0.31775845371789,3.5063571395586,0.000454285227499597,0.00438701683674587
"ENSMUSG00000055022",11.627047908096,1.96235031813104,0.511013139803714,3.84011714235921,0.000122975616868182,0.00164300294457351
"ENSMUSG00000072618",15.1805284031828,-1.95670583157592,0.605929091324493,-3.22926537047228,0.00124108673254145,0.00906562127512506
"ENSMUSG00000078648",81.961883649108,1.36915526068783,0.409661794484055,3.34215999422694,0.000831291294936511,0.00675959299054448
"ENSMUSG00000037386",35.9949574719852,-1.03857068045877,0.269523661223779,-3.85335623500779,0.000116509685094872,0.00157218169067021
"ENSMUSG00000022304",449.461652730108,1.03633618071346,0.187044805154683,5.54057718874591,3.01476315874603e-08,1.83800665952344e-06
"ENSMUSG00000022305",109.382622345333,-1.37224544553107,0.287559235298277,-4.77204442454328,1.8236526571441e-06,5.83136705106694e-05
"ENSMUSG00000029875",5.11249831992437,2.62262068877609,0.764253306809049,3.43161183001771,0.000600005693285459,0.00536427351492534
"ENSMUSG00002076288",2.82547248207068,-2.46722640722738,0.963989134458015,-2.55939234067667,0.010485532801451,0.0426094497960591
"ENSMUSG00000022422",2.92323174119487,2.66649420120719,1.05151924499595,2.53584916671445,0.0112175037993269,0.0446867731553191
"ENSMUSG00000048154",744.418626484781,-1.10750169613303,0.38562962745267,-2.87193103768708,0.00407971985876797,0.0216840505519706
"ENSMUSG00000032783",9.28014640159441,3.52941573736718,0.779619697946771,4.52709923397568,5.97988633778216e-06,0.000150747606330117
"ENSMUSG00000100599",17.4842509680406,1.06381425599339,0.381681129064591,2.78718064631737,0.00531688308801707,0.0261910514929553
"ENSMUSG00000078907",5.40618143142476,2.46031379776384,0.838976300515302,2.93251882830624,0.00336224534777328,0.0186704428705842
"ENSMUSG00000044217",21.755700339786,2.37350013527151,0.532532780129046,4.45700288101767,8.3113486604264e-06,0.000199561101109953
"ENSMUSG00000023015",54.426301969888,1.82190156158883,0.285205669560444,6.38802715386661,1.68039505739396e-10,2.12580477229445e-08
"ENSMUSG00000089671",4.88671509834346,3.55637868662749,0.905716823053378,3.92659007330583,8.61586361435508e-05,0.00124123626632143
"ENSMUSG00000023020",2790.20881830068,1.08516521916424,0.340953077217619,3.18274065164577,0.00145888224717155,0.0102000813696026
"ENSMUSG00000056487",1889.15600657494,1.00198580332266,0.213587051895721,4.69122914722312,2.71568608333706e-06,8.11085577088838e-05
"ENSMUSG00000097827",12.5512853750408,-1.11035633030401,0.423370524958891,-2.62265855756449,0.00872466604049654,0.0373769732523763
"ENSMUSG00000022546",566.054639762959,1.54372162303966,0.197190512149255,7.82857961173715,4.93412468230071e-15,1.40664250273871e-12
"ENSMUSG00000023031",2676.02650173988,1.30151692255443,0.249693027485838,5.21246802787974,1.8634469179681e-07,8.45695718981888e-06
"ENSMUSG00000037280",25.8138750809759,1.88854613741358,0.367044604565309,5.14527693344023,2.67126447997826e-07,1.1553218875906e-05
"ENSMUSG00000003970",14529.5293053359,1.09110193057248,0.308324481572268,3.53881055765834,0.000401934187978456,0.0040274999499366
"ENSMUSG00000075408",3.92638082426757,3.21328264405135,0.924836436776775,3.47443344171238,0.000511933350598263,0.00478190058683245
"ENSMUSG00000023039",2413.37274711025,1.27335870535924,0.16142565857234,7.88820511324478,3.06563610546758e-15,9.12522653099548e-13
"ENSMUSG00000005716",1052.67060108101,1.18677048303122,0.373128959750269,3.18059065644628,0.00146975144743637,0.0102477571641611
"ENSMUSG00000061527",92.8350609178569,2.34331272200592,0.548721262687156,4.27049739339502,1.95037500691328e-05,0.00039281134840728
"ENSMUSG00000023043",622.679534372063,1.09866600773421,0.283267317336624,3.87854842579174,0.000105081610575617,0.00144888070821599
"ENSMUSG00000022440",124.422470719487,1.84484511591516,0.19410079817606,9.50457253783053,2.00871292135207e-21,1.6940982600453e-18
"ENSMUSG00000116097",22.4113809786587,2.24530303608586,0.530509816434349,4.23234965033624,2.31262507224064e-05,0.000448800039187179
"ENSMUSG00000023046",206.722957853242,1.04321631926465,0.253818731542888,4.11008404668657,3.95515133859513e-05,0.000672928808953459
"ENSMUSG00000023045",9.13363138359479,1.32896594717296,0.527051226274887,2.52151191557959,0.0116851717847454,0.0459236273008257
"ENSMUSG00000068220",2499.63903302871,2.02675827205548,0.347984713788683,5.82427385958754,5.73614498655456e-09,4.36486130349063e-07
"ENSMUSG00000006378",492.211298738162,1.30560529698206,0.246839878392736,5.28928026331615,1.22798608113467e-07,5.88996831001112e-06
"ENSMUSG00000001289",4386.35974242409,1.34898262210213,0.416825780218371,3.23632243042984,0.00121080532642771,0.00890225594341561
"ENSMUSG00000010830",56.3528220799325,1.2052883423656,0.236381098344886,5.09892013703672,3.41596626969288e-07,1.43747553565184e-05
"ENSMUSG00000115888",26.8712989331537,1.77239394325769,0.364750654800656,4.85919331447489,1.17865005968462e-06,4.09211935816063e-05
"ENSMUSG00000022408",38.5547940063105,1.25645670283725,0.276945131774703,4.53684343460274,5.71024661262644e-06,0.000144940998662223
"ENSMUSG00000058357",13.4897959974651,1.41723721357401,0.478794913844485,2.96000891528755,0.00307630139838643,0.0175154477087875
"ENSMUSG00000050164",39.569171104512,-3.16332611153886,0.491578502928016,-6.43503752238344,1.23442831687057e-10,1.60167074113956e-08
"ENSMUSG00000115970",17.6885672152008,-2.27127007324363,0.473227692333378,-4.79952908513133,1.59039139288668e-06,5.23432718429582e-05
"ENSMUSG00000061848",1512.21595446348,1.09517081453098,0.370324821236763,2.9573248989184,0.00310320945214449,0.0176339310839014
"ENSMUSG00000072664",3876.7126923443,-1.07581365887326,0.165250504304399,-6.51019894554492,7.50513398382056e-11,1.04280780953451e-08
"ENSMUSG00000118670",7.79184453251679,-2.07575358839325,0.586147333530991,-3.54135124336192,0.000398083258109247,0.00400875782457177
"ENSMUSG00000034259",960.23750850595,1.06518244271944,0.271707709018471,3.92032469953595,8.84297417939131e-05,0.00126255148515389
"ENSMUSG00000055114",237.204300277498,1.76908170829946,0.209487535824829,8.44480651955705,3.04549441746697e-17,1.23287705007898e-14
"ENSMUSG00000022809",143.445329922313,1.31128674568172,0.175457287855349,7.47353821382887,7.80667548980455e-14,1.73642767680367e-11
"ENSMUSG00000002847",441.494791525344,1.3723810021959,0.13943322807826,9.84256780905639,7.38026753780185e-23,7.86231553856038e-20
