"","ensembl.id","Symbol","moduleColor","GS.AUC.urea","GS.creat.D2","GS.mIGF1","GS.hIGF1","p.GS.AUC.urea","p.GS.creat.D2","p.GS.mIGF1","p.GS.hIGF1","MM.violet","p.MM.violet","MM.black","p.MM.black","MM.darkgrey","p.MM.darkgrey","MM.darkmagenta","p.MM.darkmagenta","MM.turquoise","p.MM.turquoise","MM.brown","p.MM.brown","MM.darkred","p.MM.darkred","MM.darkorange","p.MM.darkorange","MM.saddlebrown","p.MM.saddlebrown","MM.paleturquoise","p.MM.paleturquoise","MM.skyblue3","p.MM.skyblue3","MM.steelblue","p.MM.steelblue","MM.pink","p.MM.pink","MM.orangered4","p.MM.orangered4"
"ENSMUSG00000029029","ENSMUSG00000029029","Wrap73","violet",-0.148149428028272,0.118838760492861,-0.526793366989236,0.482817246876685,0.557422960244642,0.638595008139316,0.0246924190696734,0.0424042438833732,0.604763217260856,0.00784153195791471,-0.660239842427597,0.00286305056838963,-0.0734572169512387,0.772068801127107,0.008713101452475,0.972627501442804,-0.440918970955841,0.0670228917790371,0.344185197907772,0.161936184298168,-0.0102866272313323,0.967686471741512,-0.148479534536026,0.556535286454006,-0.125202266660655,0.620593756398302,-0.0968951585523951,0.702104871029873,0.162787314016135,0.51867260082615,-0.449531596589983,0.061258337438134,0.175975345327742,0.484875908679625,0.52415251321182,0.0255566506357932
"ENSMUSG00000079471","ENSMUSG00000079471","Mymx","violet",0.166286875986299,0.21777067003476,-0.562712037497296,0.482800649003046,0.509598707804289,0.385350316944182,0.0150504259883473,0.0424123801366132,0.707475413362973,0.00102300877951141,-0.761662254763104,0.000239960060443408,-0.281315639182508,0.258112393169757,0.214984501607169,0.391608552826089,-0.503342080397366,0.0332196627219916,0.425572249825442,0.0782786038913098,0.123699597042722,0.624826564941182,-0.0388629344715711,0.87831833103417,-0.209324598521202,0.40449155536568,-0.206564684990758,0.410855569382472,0.231888877363138,0.354497936682213,-0.34346211571204,0.162877957473659,0.167503174642435,0.506462685189919,0.339652874835222,0.167900799356997
"ENSMUSG00000028927","ENSMUSG00000028927","Padi2","violet",0.324809817227037,0.424727878014989,0.0642581755300001,0.482514597642109,0.188469761174992,0.0789357444554562,0.800025925064114,0.0425527892155695,0.352928629871345,0.150840977890033,-0.304798783557422,0.218756628168248,-0.565756433324424,0.0143963626036114,0.547048924385219,0.0187975806287835,-0.196026686519078,0.4356419949562,0.113090435838384,0.655023334149885,-0.229206417778519,0.36024852558346,0.373280604372403,0.127066798735955,-0.237471548085615,0.342699074948235,0.400478757557064,0.0995818839629713,-0.266141027752872,0.285754159106597,0.119971388199845,0.635376536722361,0.0643569698498576,0.799724379849605,-0.250764652408987,0.315532024547103
"ENSMUSG00000028655","ENSMUSG00000028655","Mfsd2a","violet",0.657044306175223,0.336395031185751,-0.0305736310189112,0.482383870250269,0.0030503508656686,0.172278979666557,0.904144077632256,0.0426170749649184,0.478475654028566,0.0445733719167976,-0.44131600743543,0.0667486153658158,-0.601283799353045,0.00830357899094831,0.597757827053301,0.00879393850398591,-0.341567081885689,0.165363791320879,0.301146965931812,0.22460485014868,-0.095648653848567,0.705774352031496,0.248692217443077,0.31968097497579,-0.198135426712776,0.430620790446531,0.247035314477043,0.323021089166309,-0.0485949772929609,0.848147985322023,0.414292688429206,0.0873944279647283,-0.00531581948621244,0.983298318826212,-0.392995179847187,0.106672731682069
"ENSMUSG00000071649","ENSMUSG00000071649","B3gat3","violet",0.492183534699927,0.449303203337809,-0.0906546392039366,0.482367784517507,0.0379995028165318,0.0614062528993804,0.7205371365539,0.0426249903047456,0.810017336843097,4.61170977911665e-05,-0.72041428235547,0.000745527979564511,-0.507044765307155,0.0317407440292738,0.481757545640321,0.0429261003806204,-0.860415076323768,4.63288626269892e-06,0.860202203843664,4.68641924315818e-06,-0.42397456381536,0.0795254263587133,-0.202110589119961,0.421238385800488,0.30347889421092,0.220858862940444,-0.0695159484732891,0.784016254757234,0.391456838736746,0.108173919592822,0.370733831222954,0.129887700538157,-0.496632366292606,0.0360344712577498,-0.040489713334916,0.873262913932369
"ENSMUSG00000096215","ENSMUSG00000096215","Smim22","violet",0.626327532721859,0.510103359505749,0.080337635705382,0.482081871996324,0.00541882371008132,0.0305579105026471,0.751329583318365,0.0427658669434793,0.714058165932401,0.000872712414219752,-0.640407161299478,0.00419532155976012,-0.67009186459159,0.00234409478785169,0.660508275663041,0.00284775721541121,-0.650775890945426,0.00344701288814442,0.623252141446064,0.00572126964754603,-0.214282400120363,0.393194329024849,0.0797624808561775,0.753057249663284,-0.00670397124457725,0.978937728841076,0.100715694235333,0.690897206803296,0.201122793605608,0.423559664735613,0.378061182344261,0.121888316711501,-0.271580328794805,0.275646287130563,-0.241181717984332,0.334984724763833
"ENSMUSG00000105403","ENSMUSG00000105403",NA,"violet",0.0976376381239466,0.332126146773964,-0.230720574563741,0.482076962928498,0.69992211699426,0.178131596893038,0.356996050378616,0.0427682888655076,0.505136179556411,0.0324965727946533,-0.42312018983876,0.0801981176307194,-0.161283884449029,0.522593776513782,0.136034302176095,0.590422716485494,-0.552671211171081,0.0173763648647045,0.521248689860147,0.026533971018662,-0.444654963140813,0.0644749038501783,-0.203771333861293,0.417350936285722,0.280042133869887,0.260365391007568,-0.289419592096923,0.244062048086701,0.160516148897886,0.524601435076988,0.0714036352583663,0.778288064187649,-0.31874334025062,0.197338768522038,0.275101345198633,0.269222154567562
"ENSMUSG00000032085","ENSMUSG00000032085","Tagln","violet",0.42597104002162,0.553304740121717,0.00610361192721367,0.4819553287023,0.0779696416514693,0.0172216981776119,0.980823569920305,0.0428283313304943,0.588746147928165,0.0101537189381067,-0.461473293097902,0.0538887301050384,-0.517098450643614,0.0279810168997684,0.511076110850462,0.0301889679834414,-0.715130295541062,0.000850074235378325,0.676941578401935,0.00203111019167422,-0.713525340305947,0.000884148745550749,-0.0531020740920597,0.834240775506358,0.376903501335492,0.123128460117732,0.0227483390376543,0.928608901294469,0.0944645338760287,0.709265914992621,0.372653243764735,0.127757658070885,-0.5839650910834,0.0109407337867614,-0.111272301904764,0.660251421607357
"ENSMUSG00000001909","ENSMUSG00000001909","Trmt1","violet",0.0386340272750968,0.187788361296674,-0.703617958018902,0.481761428378807,0.879030052587532,0.455547501887907,0.00112067889222505,0.0429241794119631,0.66333952251015,0.00269050174194666,-0.773453336623609,0.000166512044897418,-0.172868106672227,0.49274035157382,0.0744940869748973,0.768933635046362,-0.412190230803476,0.0891754871919183,0.323363567038361,0.190559606743228,0.131168020784441,0.603901728067394,-0.0225790922357521,0.929138780836432,-0.275454370593151,0.268583216163479,-0.0612133917122562,0.809332378302461,0.115905328558281,0.646959145120922,-0.540548646906367,0.020553246214633,0.331864335675094,0.178494827360026,0.531707261788466,0.0231451852507667
"ENSMUSG00000059278","ENSMUSG00000059278","Naa38","violet",0.554046296821131,0.491181752698181,-0.00810578821551275,0.481424482194751,0.0170420424578782,0.0384531021405889,0.974534789351979,0.0430911261093703,0.754644089065615,0.000295431374284253,-0.654565644838064,0.00320245961319623,-0.5529110096957,0.0173176930605586,0.55676909149917,0.0163950657994033,-0.828361656205635,2.17679593860079e-05,0.827925584249217,2.2181970892655e-05,-0.411199621169681,0.0900237407985458,-0.148695216138568,0.555955643501556,0.292879018801223,0.238214931574227,-0.0410999753221889,0.871367643087818,0.372577006280489,0.127841791178274,0.423052093783051,0.0802519118593387,-0.540772476349173,0.0204907259529229,-0.101432898922941,0.688799984027685
