"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"848","ENSMUSG00000089876",507.701559869923,1.01320922493983,0.170881751118283,5.92930033961613,3.04228183708458e-09,4.70067379117779e-07,"Tmem102"
"849","ENSMUSG00000082706",82.7741355133755,-1.21920810973778,0.299067767722303,-4.07669512172192,4.56803243567921e-05,0.000894212229502736,NA
"850","ENSMUSG00000018697",335.621605787835,1.06298058340243,0.155601505396472,6.83142865934337,8.4073098958023e-12,3.47290529797825e-09,"Aatf"
"851","ENSMUSG00000018698",227.418902093675,-1.00755737830521,0.344563217994226,-2.92415825511038,0.00345389101243712,0.0240489191547092,"Lhx1"
"852","ENSMUSG00000020695",766.762308023817,1.03602289187655,0.228776846342782,4.52853034928305,5.93953512094405e-06,0.000187847078723482,"Mrc2"
"853","ENSMUSG00000083465",78.7520314318944,-1.37579139497391,0.310103838406708,-4.4365506794196,9.14118213773737e-06,0.000264323810928489,NA
"854","ENSMUSG00000020700",385.836961046705,-1.36362386197919,0.269172893914958,-5.0659776404158,4.06309610175398e-07,2.32319571174018e-05,"Map3k3"
"855","ENSMUSG00000075702",1409.82519350284,1.0077277012566,0.305865598710605,3.29467486865061,0.000985356151878608,0.00943452879383865,"Selenom"
"856","ENSMUSG00000018068",361.931864585339,-1.23955736122546,0.262147195692348,-4.72847843346829,2.26208648213722e-06,9.02881991134128e-05,"Ints2"
"857","ENSMUSG00000020521",525.562690281449,-1.05858817665702,0.221604228321876,-4.77693130980982,1.77990540348718e-06,7.49003436007983e-05,"Rnft1"
"858","ENSMUSG00000020493",7.10127748231997,2.38459792911771,0.60258403219378,3.95728695371547,7.58058458480116e-05,0.00133193240087639,"Prr11"
"859","ENSMUSG00000081974",79.2254899947884,1.70318117082021,0.326493702018633,5.2165820053797,1.82254906709105e-07,1.22558856036512e-05,"Gm11960"
"860","ENSMUSG00000009356",8.0312486913458,1.90808827726024,0.602127385946286,3.1689112998266,0.00153011083773805,0.0131344247102018,"Lpo"
"861","ENSMUSG00000041828",291.966607269798,-1.02549183141396,0.278913147995264,-3.67674252284219,0.000236231262719698,0.00318134197518923,"Abca8a"
"862","ENSMUSG00000041797",117.750784367067,-1.1447038685911,0.356849866277674,-3.20780243112205,0.00133753347973061,0.0118949978748802,"Abca9"
"863","ENSMUSG00000044749",8.86483061229776,-2.21527482803648,0.685630392595834,-3.23100441864797,0.00123356032881719,0.0111966343567663,"Abca6"
"864","ENSMUSG00000081021",185.773344132014,1.91830745206553,0.393091397807181,4.88005451853336,1.06056518486304e-06,5.03917838188093e-05,"Gm11964"
"865","ENSMUSG00000020544",123.822591648008,-1.21738717494227,0.249329912910766,-4.88263586478676,1.04677066820549e-06,4.99709554130835e-05,"Cox11"
"866","ENSMUSG00000041695",50.851798751724,-1.57585947013088,0.351634595152623,-4.48152568562514,7.41113111354764e-06,0.000223893589357191,"Kcnj2"
"867","ENSMUSG00000082272",112.602632068852,1.44843453038134,0.344063338072279,4.20979037899428,2.55607731251698e-05,0.00057576396052295,"Gm11675"
"868","ENSMUSG00000080904",422.591237274248,1.01457505756615,0.367793913074313,2.75854227462746,0.00580597949856649,0.0349966739221216,NA
"869","ENSMUSG00000020447",2.46779497926332,-3.88374313867067,1.47877142974605,-2.62633092616459,0.00863108594003942,0.0467565956500013,"Npc1l1"
"870","ENSMUSG00000085072",4.50111062941702,-3.02154940882139,1.14526149022247,-2.63830525571453,0.00833215420492488,0.0455321634076362,NA
"871","ENSMUSG00000020737",740.971863519127,1.05194002117216,0.307376287601364,3.42232001492718,0.000620891895811236,0.00660056347852691,"Jpt1"
"872","ENSMUSG00000085251",19.8516122599126,3.29256304747271,0.567203548049088,5.80490559129535,6.4402281516445e-09,8.80788229847543e-07,"Gm12326"
"873","ENSMUSG00000020808",7.05770243504404,1.86077646068615,0.698633043650484,2.66345326433925,0.00773431548107902,0.0431743738699726,"Pimreg"
"874","ENSMUSG00000020798",376.27794101329,1.18799713748233,0.228455998464652,5.20011356876737,1.99166793052545e-07,1.3088750188885e-05,"Spns3"
"875","ENSMUSG00000001506",1634.7405850423,2.70724588895488,0.319557996639929,8.47184522816168,2.41535926511077e-17,6.98418384072958e-14,"Col1a1"
"876","ENSMUSG00000001508",7.45847101160834,1.94576944640938,0.739666206732821,2.63060476292953,0.00852330953233514,0.0463888970809345,"Sgca"
"877","ENSMUSG00000082100",64.357101207485,-1.38419995293331,0.40013497761442,-3.45933255119516,0.000541515865800151,0.00594082527894898,"Glns-ps1"
"878","ENSMUSG00000000120",40.1852239964015,1.70186651753743,0.369460315006933,4.6063581077862,4.09782451024246e-06,0.000142760870760444,"Ngfr"
"879","ENSMUSG00000006057",1648.79618496456,1.30257080886961,0.38056492259525,3.4227295568566,0.000619957252159054,0.00659409077296448,"Atp5mc1"
"880","ENSMUSG00000051650",96.5035185329139,-1.28480977604752,0.226305379001439,-5.67732760801656,1.36815293628681e-08,1.61004555717334e-06,"B3gnt2"
"881","ENSMUSG00000075589",26.424647419068,1.010490142183,0.385141709995616,2.62368399983088,0.00869844467896378,0.0470166550936019,NA
"882","ENSMUSG00000020878",33.3992984606354,1.24534086907479,0.260469916283036,4.78113129856255,1.74311463339131e-06,7.36584202389845e-05,"Lrrc46"
"883","ENSMUSG00000085860",25.962561378129,1.19302893970286,0.418267805855445,2.85230879116519,0.00434029155409929,0.0283762509123553,NA
"884","ENSMUSG00000035042",39.6254110771908,1.21186627447795,0.43554182468951,2.7824337544204,0.00539528785770319,0.0332438421697931,"Ccl5"
"885","ENSMUSG00000050243",30.11895828315,-1.17708279842976,0.401917330325204,-2.92866893168638,0.00340416793112671,0.0238009544365926,NA
"886","ENSMUSG00000098905",45.7735341477153,-1.14983117952724,0.253764836848051,-4.53108946774897,5.86802789705743e-06,0.000185875982260312,"Zfp953"
"887","ENSMUSG00000069206",263.233786076445,-1.22265267508674,0.254182906141067,-4.81012942077305,1.50832601670337e-06,6.59395829462052e-05,"Zfp874a"
"888","ENSMUSG00000098113",315.432643547928,1.81854531532587,0.281538264306402,6.45931848662221,1.05175554286706e-10,2.87683566799622e-08,"Gm2445"
"889","ENSMUSG00000034525",320.439830162163,-1.01318557358633,0.365616485774831,-2.77117037389367,0.00558551928102439,0.034032659773394,"Ice1"
"890","ENSMUSG00000038175",606.828089547948,-1.01568992809777,0.247779909800211,-4.09916174768461,4.14649188409712e-05,0.000835230468456285,"Mylip"
"891","ENSMUSG00000071203",20.1264719842899,-1.44353302399942,0.514408299482742,-2.80620088254981,0.00501294299831277,0.0315703108988328,"Naip5"
"892","ENSMUSG00000050954",29.3115252459989,-1.15178519498031,0.418144002512154,-2.75451803221028,0.00587786508726225,0.0352759938732342,"Zfp169"
"893","ENSMUSG00000045273",8.44692986622152,2.3999104036537,0.673373953511102,3.56400836584205,0.000365234305889122,0.0043951888142103,"Cenph"
"894","ENSMUSG00000036006",40.6588643533424,-1.08540348054157,0.299981396130638,-3.61823597910349,0.000296617884022114,0.00377600162924001,"Ripor2"
"895","ENSMUSG00000041431",15.7331250088258,1.77096024503783,0.602253501962478,2.94055615993441,0.00327623605388375,0.0231933783104651,"Ccnb1"
"896","ENSMUSG00000037989",79.4020956736717,1.00502344734985,0.357006838702713,2.81513780240706,0.00487563222072294,0.0308482354732124,"Wnk2"
"897","ENSMUSG00000047643",31.476049544886,-2.15488332236862,0.485775156796092,-4.43596855916029,9.16592263689076e-06,0.000264475990977691,NA
"898","ENSMUSG00000112964",29.6167292497287,-1.72270263191204,0.469390532516887,-3.67008389085919,0.00024247087951057,0.00324686383069549,NA
"899","ENSMUSG00000113660",80.6367700127712,1.04681278911874,0.283488825335011,3.6926068880552,0.000221966998854236,0.0030295576694596,"Gm5626"
"900","ENSMUSG00000113047",11.9415317008617,-2.18685300687387,0.613881751453297,-3.56233590866113,0.000367569654926184,0.00441803882741146,NA
"901","ENSMUSG00000021712",243.750883494179,-1.34509228287668,0.258738771292649,-5.19864988210562,2.00741225300175e-07,1.3149524729129e-05,"Trim23"
"902","ENSMUSG00000046169",64.7719537907706,-1.71886192469296,0.540026140892741,-3.18292355598088,0.00145796101038935,0.0126737367183058,"Adamts6"
"903","ENSMUSG00000061833",728.616381689734,1.32623410803613,0.262614267493135,5.05012206951324,4.41527826265416e-07,2.49635886353024e-05,"Gm6311"
"904","ENSMUSG00000114217",26.6445167053315,-1.14813063550042,0.355484159011225,-3.22976595833112,0.00123891590997633,0.0112277737940146,"Gm7054"
"905","ENSMUSG00000025870",109.381362830859,-1.06752567849298,0.256277384900657,-4.16550870810077,3.10659064430664e-05,0.000670367816965999,"Arl10"
"906","ENSMUSG00000033799",112.39847782469,-1.46515584372481,0.406268893958301,-3.60636973569331,0.000310510623010068,0.00389649443294903,"Tasor2"
"907","ENSMUSG00000033715",2335.42993380205,-1.33779678646705,0.276333714307559,-4.84123621983411,1.29033875036432e-06,5.80394369913871e-05,"Akr1c14"
"908","ENSMUSG00000035840",165.660566457099,-1.14219117456018,0.247274604515156,-4.61912041796499,3.85370171214838e-06,0.000136850572782778,"Lysmd3"
"909","ENSMUSG00000000078",409.063260557263,-1.10809260516333,0.168879107050673,-6.56145466727768,5.32853754108281e-11,1.73959561885576e-08,"Klf6"
"910","ENSMUSG00000114800",13.1566116522108,-1.77425478092592,0.564973086199571,-3.14042354275825,0.00168703737032485,0.0141396784317786,NA
"911","ENSMUSG00000021485",43.7294126949148,2.05223497587964,0.475508971213311,4.31587015202499,1.58975413401465e-05,0.000405267171619528,"Mxd3"
"912","ENSMUSG00000058258",1114.41799166385,-1.16415423435132,0.287389090549651,-4.05079480270039,5.10439556991387e-05,0.000974698780477609,"Idi1"
"913","ENSMUSG00000097292",13.0140709025475,-1.7408260140995,0.623323247406,-2.79281419607573,0.00522516956455816,0.0325423560480682,"A230107N01Rik"
"914","ENSMUSG00000096449",61.6752252614644,-1.13267858386155,0.385232253771349,-2.94024857153795,0.00327949038954006,0.0231933783104651,"LOC118568041"
"915","ENSMUSG00000034686",15.8279058361948,1.59179305458433,0.423400510951208,3.75954448190961,0.000170223011080912,0.00245747096550938,"Prr7"
"916","ENSMUSG00000042379",526.709567259166,-1.34558094135862,0.134832733568749,-9.9796311010229,1.87161318686749e-23,3.78833225153848e-19,"Esm1"
"917","ENSMUSG00000045767",809.476126489469,-1.22906651313654,0.205366389292643,-5.98475007215104,2.16722380546674e-09,3.59563746282395e-07,"B230219D22Rik"
"918","ENSMUSG00000114255",40.4915744251708,-1.11619324959132,0.274934005068098,-4.05985883526795,4.91023931015915e-05,0.000944754314419499,NA
"919","ENSMUSG00000074634",757.92080893731,-1.13778437962748,0.237328358683775,-4.79413579539183,1.63377582589988e-06,7.00946946338552e-05,"Tmem267"
