"","ensembl.id","Symbol","moduleColor","GS.AUC.urea","GS.creat.D2","GS.mIGF1","GS.hIGF1","p.GS.AUC.urea","p.GS.creat.D2","p.GS.mIGF1","p.GS.hIGF1","MM.violet","p.MM.violet","MM.black","p.MM.black","MM.darkgrey","p.MM.darkgrey","MM.darkmagenta","p.MM.darkmagenta","MM.turquoise","p.MM.turquoise","MM.brown","p.MM.brown","MM.darkred","p.MM.darkred","MM.darkorange","p.MM.darkorange","MM.saddlebrown","p.MM.saddlebrown","MM.paleturquoise","p.MM.paleturquoise","MM.skyblue3","p.MM.skyblue3","MM.steelblue","p.MM.steelblue","MM.pink","p.MM.pink","MM.orangered4","p.MM.orangered4"
"ENSMUSG00000025656","ENSMUSG00000025656","Arhgef9","darkmagenta",0.558250284088734,0.771051600763179,-0.185503533650532,0.726589094623678,0.0160513691076937,0.000179684274364697,0.461148647127326,0.000637180557876333,0.55545302300212,0.0167053104338463,-0.448103646480901,0.0621875097344058,-0.73122926162145,0.000564718973855882,0.754530975918219,0.000296406888103347,-0.421534201495427,0.0814578836493576,0.225045666526075,0.369271997533536,-0.591305333984888,0.00975150284805004,0.497907141686771,0.0354860688610742,-0.183895789407054,0.465110664546183,0.165770793703356,0.510932105745279,-0.457569443433563,0.0562202837588402,0.0953027297174764,0.706793788920501,-0.0496931356609128,0.844755388681262,-0.17632893220082,0.483984886815704
"ENSMUSG00000006818","ENSMUSG00000006818","Sod2","darkmagenta",0.750302653932877,0.779225298781132,0.088363960942617,0.716715182605312,0.000334870454664723,0.000138151377628275,0.727340547025791,0.000817507704738035,0.460121475230158,0.0546877027411336,-0.346146588909789,0.159400276631543,-0.827805131285421,2.22975086054792e-05,0.858044626659665,5.25969284095703e-06,-0.262694283584235,0.292274649632228,0.071973880405796,0.776559776191303,-0.497319001197642,0.0357382808301059,0.637273495886948,0.00444590538744835,-0.340097296155346,0.167309446679751,0.318368542914831,0.197895590659613,-0.575785729902393,0.0123997974714811,0.345500035059831,0.160233200198255,0.0738032403660941,0.771022159993024,-0.496040735892943,0.0362911899321315
"ENSMUSG00000025574","ENSMUSG00000025574","Tk1","darkmagenta",0.828056118388396,0.674410810043203,-0.171192460492164,0.715125515000035,2.20573410623016e-05,0.0021424577242766,0.497006868331213,0.000850174079063703,0.789332388771952,9.82898749009042e-05,-0.738831891134707,0.000460937500655376,-0.881375221789048,1.35033639812485e-06,0.872559907171338,2.32780586091679e-06,-0.587239399059343,0.0103966805472169,0.449492786462318,0.0612834534520406,-0.312576003946188,0.206633345206346,0.40157529311582,0.0985721244029519,-0.267362840173199,0.283464237488602,0.244170478349015,0.328844470469804,-0.149385940028289,0.554101119296083,0.289530095011345,0.243873883166269,-0.00484290079034752,0.984784003322335,-0.403595315530657,0.0967312984967601
"ENSMUSG00000076441","ENSMUSG00000076441","Ass1","darkmagenta",0.817531256198246,0.726341873569303,-0.111657003020143,0.713217086406864,3.42485309902566e-05,0.000641249623654156,0.659143944985193,0.000890821830238253,0.778838428935129,0.000139914891271941,-0.728592173774034,0.000605000721081147,-0.918924696313795,7.26175869109438e-08,0.888245707691789,8.56827940376549e-07,-0.552620626429286,0.0173887615321037,0.41864766258038,0.0837877575815241,-0.260930142972444,0.295646612422013,0.454346564449876,0.0582015309022207,-0.323838637560731,0.189871435076668,0.101126524649646,0.689695608934479,-0.177797841475916,0.480291907477372,0.259368538029041,0.298650974426144,0.0279673491373818,0.912284230391656,-0.398128490973787,0.101771190853161
"ENSMUSG00000032850","ENSMUSG00000032850","Rnft2","darkmagenta",0.693392872517747,0.726851525631323,-0.0240622883233452,0.705234061161924,0.00141774291348967,0.000632884801129474,0.924496164288248,0.00107885615448656,0.529566540482573,0.0238096203515513,-0.493666125930899,0.0373357381579965,-0.858939320488,5.01506237264385e-06,0.830547429339343,1.9790739848586e-05,-0.22775100248984,0.363390583487001,0.0727430202174472,0.774230264214962,-0.190674511419954,0.448521968893346,0.658211617122368,0.00298079919305921,-0.510082564359798,0.0305658355543982,0.327422549830088,0.184733126796634,-0.447808628032668,0.0623807825499368,0.104083386553566,0.68106834793032,0.261469725708722,0.294612773950329,-0.411486983147607,0.089777073694846
"ENSMUSG00000078532","ENSMUSG00000078532","Nkain1","darkmagenta",0.667511035140747,0.793582506913823,-0.172404077934815,0.699571364320216,0.00247187281174692,8.4717307009633e-05,0.493920080537548,0.00123134993064537,0.625773774187057,0.00547230080845088,-0.548291024669117,0.0184759821459164,-0.881617876128469,1.32945063439856e-06,0.863899752832271,3.82827888650577e-06,-0.382280865212083,0.117442646000644,0.194800146695362,0.438576510607298,-0.430980120355335,0.0741647429098551,0.629765188432021,0.00509626874000706,-0.368696697301462,0.132175452156201,0.377003662766219,0.123020814328317,-0.490875286255751,0.0385926931355922,0.045537162811278,0.857607863894007,0.109145214821191,0.666386954805531,-0.262567652295932,0.292515911641902
"ENSMUSG00000027420","ENSMUSG00000027420","Bfsp1","darkmagenta",0.771037552344305,0.763728656160743,-0.00500264370749519,0.698948748155109,0.000179763836978763,0.000225410253335057,0.984282161870756,0.00124915721714071,0.51932344725559,0.0271978089098619,-0.424140722915072,0.0793950830140524,-0.827479363086051,2.26125615259152e-05,0.861503798516957,4.36722797285722e-06,-0.346132313909712,0.159418634448115,0.18572528828924,0.460603509510833,-0.4449563287857,0.064272558282976,0.576558841544112,0.0122555815499311,-0.289190508489643,0.244452425790622,0.307122425798198,0.21508729103225,-0.448351091985701,0.0620257477208699,0.337514679539129,0.170765699533275,0.0170026948668126,0.946612023399768,-0.425123218783007,0.0786275647678102
"ENSMUSG00000022090","ENSMUSG00000022090","Pdlim2","darkmagenta",0.830712131077736,0.849399163972104,-0.0586905231921316,0.697218758123919,1.964818553246e-05,8.20243674455101e-06,0.817062125366931,0.00129976260126041,0.789719653751007,9.69813447705029e-05,-0.700655548507157,0.00120084486201845,-0.900414273502796,3.54437889759427e-07,0.877368739797511,1.73841906352211e-06,-0.631708508511549,0.00492095621681211,0.513831810430509,0.0291625043120606,-0.45425252883085,0.0582601134527777,0.391704134865042,0.107931584566915,-0.154440339355266,0.540614476018548,-0.00406095043431464,0.987240619866354,-0.159505082874677,0.527250839525264,0.350590771681513,0.153754957506682,-0.128718505871263,0.610733398985899,-0.370215770822739,0.130466846832648
"ENSMUSG00000072082","ENSMUSG00000072082","Ccnf","darkmagenta",0.779930753981504,0.759332929340165,-0.0865238383135,0.68068952288196,0.000134984019717179,0.000257302747987508,0.732819904292454,0.00187502012087023,0.54232827819591,0.0200602769307916,-0.512029660579371,0.0298306659893351,-0.880117652124652,1.46316891592606e-06,0.883276599911025,1.19399032283033e-06,-0.242973911938099,0.331294801302934,0.0462107930106818,0.85552224130126,-0.166556362796498,0.508903090909492,0.694554412498706,0.00138102163232496,-0.559335513129707,0.0158031939401908,0.225926344287222,0.36735156553664,-0.459977222560609,0.0547734842541215,0.108785882512685,0.667425445698282,0.287203528618913,0.247854993751146,-0.471941956101077,0.0479954729409164
"ENSMUSG00000037010","ENSMUSG00000037010","Apln","darkmagenta",0.636876967764309,0.651639219353625,-0.000412626764711429,0.680264247593505,0.00447846579236826,0.00338999930271206,0.998703490148412,0.00189221635361645,0.455683942917081,0.0573731360402806,-0.363163353550601,0.138531298499327,-0.798699304513887,7.05179608644745e-05,0.823110305720622,2.7219910787711e-05,-0.261740513316837,0.294094771016019,0.118775878427177,0.638773874494943,-0.329432416929276,0.181892580809885,0.583771820284922,0.0109735458204081,-0.324106365304147,0.189484342116126,0.420755201663141,0.0820819265565436,-0.410903749709024,0.0902782259507592,0.237629711847769,0.342368139352852,0.0641445740821782,0.800372698635668,-0.416408409054878,0.0856284067145229
