"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu04610","Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades - Mus musculus (house mouse)","8/84","94/9772",1.2988580981359e-06,0.000197426430916658,0.000181840133739027,"99571/14161/17175/232345/20701/20700/20702/20704",8
